Date,ticker,label,Close,close_return_1d,vol_log,close_return_3d,close_return_7d,volatility_7d,price_position,volume_trend
2018-12-31,AAPL,1,37.8501396179199,0.009664901770676,18.757252982716057,0.003626724249196,-0.0195785156370423,0.0362352579358676,0.4375026427599494,-0.3663399290319962
2019-01-02,AAPL,0,37.8933334350586,0.0011411798628677,18.81379523622681,0.0113349628432641,0.0069503681976945,0.0347919478650367,0.7987000261531787,-0.2776728105463744
2019-01-03,AAPL,1,34.1188735961914,-0.0996074902023558,19.7160893259066,-0.0898678444579574,-0.0566575560459273,0.0505419041915755,0.0510759077766045,0.8029824357517694
2019-01-04,AAPL,0,35.5753898620606,0.0426894593035973,19.272660773003057,-0.0600988471593996,0.0097390342884973,0.0529028657703605,0.9389455612522044,0.0912245796355133
2019-01-07,AAPL,1,35.496208190918,-0.0022257428927586,19.20508992603396,-0.0632598145066541,-0.0587896501958444,0.0437123957153089,0.6928304618127814,0.0303529125984014
2019-01-08,AAPL,1,36.1728744506836,0.0190630575560668,18.91599387474164,0.0602013090702233,-0.0345823573106405,0.0448872468867249,0.6757556476165333,-0.2024121180813037
2019-01-09,AAPL,1,36.7871513366699,0.016981699555665,19.010667215282925,0.0340617904486153,-0.0186906596461576,0.045595867569266,0.7510198425191372,-0.1299961114983077
2019-01-10,AAPL,0,36.9047317504883,0.0031962359015604,18.779213567962607,0.0396809583715109,-0.0249776586552933,0.0453909078428723,0.9453382074022402,-0.311232011492625
2019-01-11,AAPL,0,36.5424003601074,-0.0098180198905282,18.49850068464716,0.0102155528150684,-0.0356509431208109,0.0454261199929439,0.3561634223351675,-0.4650768864453741
2019-01-14,AAPL,1,35.9929084777832,-0.0150371042107038,18.681172494821563,-0.0215902245764538,0.0549266339730805,0.0199251251011644,0.3804866352619276,-0.2296096656040799
2019-01-15,AAPL,1,36.7295608520508,0.0204665975999773,18.55908176939568,-0.0047465701585862,0.0324429611162482,0.0144698877149054,0.9041938760586432,-0.2411871045495631
2019-01-16,AAPL,1,37.1782760620117,0.0122167322328832,18.621814249574097,0.017401038126616,0.0473872550568392,0.0143534608810324,0.6736108070202473,-0.11078500100354
2019-01-17,AAPL,1,37.3990211486816,0.0059374750540264,18.59702447744308,0.0390663808612834,0.0338968554923571,0.0132909132603226,0.5909092429440077,-0.0901989156395461
2019-01-18,AAPL,0,37.6293869018555,0.0061596733309694,18.72081497300057,0.0244986879486324,0.0228948297050128,0.0122316306501746,0.4421092266443601,0.0832711664914378
2019-01-22,AAPL,1,36.7847480773926,-0.0224462552809024,18.61605014782089,-0.0105848905947847,-0.0032511731532668,0.0156352160955449,0.1654520259589729,0.0002294212003992
2019-01-23,AAPL,0,36.9335174560547,0.0040443223465633,18.342961346136487,-0.0124469485652114,0.0107031035753819,0.0151065951512363,0.6453487262354256,-0.2246104955257389
2019-01-24,AAPL,1,36.6407699584961,-0.0079263367727411,18.438186627908497,-0.0262724701292076,0.0179996979436323,0.0139982291265065,0.3503630883179597,-0.1175727347636917
2019-01-25,AAPL,0,37.8549385070801,0.0331370915501862,18.714409505775237,0.0290933195311244,0.0306395619474568,0.0171520341071476,0.902884343647582,0.1360071814501786
2019-01-28,AAPL,0,37.5046081542969,-0.0092545481936966,18.4672627672102,0.0154626674516369,0.00877749392524,0.0174481101312959,0.9887644789977234,-0.0935461686819183
2019-01-29,AAPL,1,37.1158905029297,-0.0103645304003173,18.929597352708164,0.0129669912769787,-0.007570536261532,0.0178221663951804,0.1417889188390407,0.3601262241749943
2019-01-30,AAPL,1,39.6521873474121,0.0683345276137776,19.31447716928985,0.0474772621806229,0.0537558704007707,0.0318939433182496,0.8479739509811138,0.7721005821682441
2019-01-31,AAPL,0,39.9377288818359,0.0072011546783543,18.909005517610822,0.0648752472637215,0.0857143508991729,0.0290271946650011,0.4234242863548522,0.1328409927372411
2019-01-31,AAPL,0,39.9377288818359,0.0072011546783543,18.909005517610822,0.076027769795351,0.0813410590896401,0.0292551779638188,0.4234242863548522,0.0587791953303065
2019-01-31,AAPL,1,39.9377288818359,0.0,18.909005517610822,0.0648752472637215,0.0857143508991729,0.0290271946650011,0.4234242863548522,0.1328409927372411
2019-01-31,AAPL,1,39.9377288818359,0.0,18.909005517610822,0.076027769795351,0.0813410590896401,0.0292551779638188,0.4234242863548522,0.0587791953303065
2019-02-01,AAPL,1,39.9569358825684,0.0004809237097413,18.688203993327782,0.0076855415941181,0.090504810019784,0.0284828185450271,0.1934462289400117,-0.1731744982046259
2019-02-04,AAPL,1,41.0919036865234,0.0284047757638528,18.651649605505483,0.028899360003729,0.0855097196588468,0.0279709664578233,0.9063919536956752,-0.1969293914477698
2019-02-05,AAPL,1,41.7949676513672,0.0171095496136475,18.78814211169538,0.046503364651163,0.1143955291952236,0.026341548120039,0.6703257905753923,-0.1115526783372603
2019-02-06,AAPL,0,41.8093605041504,0.0003443680804648,18.54253017615576,0.0463605274194744,0.1264544629705226,0.0248308977984491,0.5110289501973064,-0.2708162267082464
2019-02-07,AAPL,1,41.0175132751465,-0.0189394723922001,18.65943620080064,-0.0018103422986777,0.0344325501080713,0.0149412314917974,0.166668077585675,-0.0808097773633502
2019-02-08,AAPL,0,41.0657157897949,0.0011751691119121,18.372330493506706,-0.0174483174064244,0.0282436417778382,0.0149630249463973,0.8883931143791363,-0.258294147712184
2019-02-11,AAPL,1,40.8295555114746,-0.0057507892844032,18.246013033603703,-0.023435062886899,0.0223304292609465,0.0153766671841892,0.0918326813356631,-0.2833615933685719
2019-02-12,AAPL,0,41.1813888549805,0.0086171240195602,18.305651424586664,0.0039952587748242,0.0306443160709495,0.0154389093670306,0.91538431529964,-0.1987452953713183
2019-02-13,AAPL,1,41.0102844238281,-0.0041548970520383,18.314884588973065,-0.0013498210100743,-0.0019862614133906,0.0113810094315274,0.101560449441999,-0.1520902676792158
2019-02-14,AAPL,0,41.1596908569336,0.0036431454988568,18.28535117557844,0.0080856953087873,-0.0151998393618285,0.0088094812689355,0.7553223270257351,-0.108248285776128
2019-02-15,AAPL,1,41.0681266784668,-0.0022246080220833,18.405640210069144,-0.0027503243494907,-0.0177288965137368,0.0087413898767763,0.3435893349943154,0.0273929577993614
2019-02-19,AAPL,1,41.1910209655762,0.0029924493043369,18.144811306791834,0.0044071028593766,0.004230087993531,0.0050084639294964,0.7384561054168688,-0.1432876797159636
2019-02-20,AAPL,0,41.4561004638672,0.0064353709152422,18.464291814980204,0.0072014536737869,0.0095063404244695,0.005479195613202,0.4463486911252368,0.1619915991171951
2019-02-21,AAPL,1,41.2223510742188,-0.005638479910867,18.04959968559896,0.0037553306718727,0.0096203732277664,0.0054549960207046,0.3671485047179618,-0.2137431620511667
2019-02-22,AAPL,1,41.6826210021973,0.011165542866534,18.141665023289804,0.0119346407323075,0.0121713269307619,0.0060688774390136,0.9814821540467408,-0.1185756856729703
2019-02-25,AAPL,1,41.9862670898438,0.0072847167559471,18.28707621722504,0.012788627488943,0.0237984856659181,0.0057468953021625,0.1458328334756719,0.0235837578383002
2019-02-26,AAPL,1,42.0103645324707,0.0005739362962497,18.03913918692891,0.019116169692338,0.0206676400581808,0.0058397806404124,0.544601399212993,-0.1748999623672065
2019-02-27,AAPL,0,42.1404991149902,0.0030976780127416,18.528113519994733,0.0109848685563405,0.0261120368338028,0.0053837666752256,0.9427292170723296,0.3162803800063634
2019-02-28,AAPL,1,41.7260055541992,-0.0098359907807441,18.54167285612147,-0.0061987300535121,0.0129878933826401,0.0074516591443715,0.1155754210393339,0.2558381450699647
2019-03-01,AAPL,1,42.1645851135254,0.0105109404435206,18.455514936916256,0.0036710126839174,0.0170899974124605,0.0080064776173115,0.9203570126259706,0.1538420883385811
2019-03-04,AAPL,0,42.3766593933106,0.0050296778496503,18.513668237499093,0.0056041167826696,0.0280020010749393,0.007182958870107,0.4973559442587377,0.1484386772708243
2019-03-05,AAPL,0,42.2995300292969,-0.0018200907083739,18.184320244821617,0.013745012672079,0.0148001496131224,0.0066753851747686,0.6780828167587933,-0.1778735669801767
2019-03-06,AAPL,0,42.0561599731445,-0.0057534931471777,18.23725779284631,-0.0025714741432641,0.0016646605698749,0.0068117599700261,0.3741939829531104,-0.1276618169101127
2019-03-07,AAPL,1,41.5693664550781,-0.0115748446452851,18.412503410509967,-0.0190504147752603,-0.0104973637410774,0.0081365486398676,0.1983454886321681,-0.0065397035441233
2019-03-08,AAPL,1,41.6681632995606,0.0023766742894497,18.37983375953653,-0.0149260932520767,-0.0112085956585545,0.0080732886536913,0.9551811278758636,-0.0168865657701775
2019-03-11,AAPL,1,43.1116523742676,0.0346424934626821,18.66788452062521,0.0250972129123794,0.0332082307343928,0.0150135871145366,0.9416440581177796,0.282807696491238
2019-03-12,AAPL,1,43.5960197448731,0.0112351845482638,18.682047595784592,0.0487535284422748,0.0339487422322228,0.0150621360265983,0.4666688186050232,0.2538629933840306
2019-03-13,AAPL,1,43.7888069152832,0.0044221277891494,18.6368399695482,0.0508936187198096,0.0333237103204864,0.0150628567863076,0.3319356766252012,0.175125652742397
2019-03-14,AAPL,1,44.2755928039551,0.011116673939385,18.362182620160485,0.0269982792490279,0.046715951058784,0.0149095611319459,0.759734834768825,-0.1252819337688822
2019-03-15,AAPL,1,44.8515357971191,0.0130081373662047,18.866465967060325,0.0287988687864939,0.0664676904824315,0.0139673454416819,0.6629504245988166,0.3207423984906921
2019-03-18,AAPL,0,45.3094062805176,0.010208579823657,18.468319779160343,0.034725754647215,0.089971056678989,0.0105436521244958,0.8576945060710908,-0.1190966087792479
2019-03-19,AAPL,1,44.9503326416016,-0.0079249248311249,18.656429325028967,0.0152395438415502,0.0787692348819131,0.012682694299022,0.1986967904911013,0.0255792021933363
2019-03-20,AAPL,1,45.3431358337402,0.0087386047901025,18.636926971321422,0.0109606065407614,0.0517605644084411,0.0072253365587406,0.7205884175781027,0.0103360603170157
2019-03-21,AAPL,0,47.0131378173828,0.0368303151719811,19.134300920198637,0.0376021598322682,0.0783814231782376,0.0134062257635488,0.8098152278816183,0.5293404483487125
2019-03-22,AAPL,0,46.0395774841309,-0.0207082611042381,18.94913487450285,0.0242321864715457,0.0514005913246777,0.018009144467226,0.0390744034362836,0.2118182259802086
2019-03-25,AAPL,0,45.4829139709473,-0.0120909778847443,18.982472454279264,0.0030826746901588,0.0272683230315631,0.0192855645511572,0.3977701673599091,0.1571668523535101
2019-03-26,AAPL,1,45.0130004882813,-0.0103316485607356,19.109829948245043,-0.0425442210828557,0.003599981322659,0.0194869047761525,0.2662639315007344,0.2631060429560443
2019-03-27,AAPL,1,45.4178466796875,0.0089939836717083,18.5979361645218,-0.0135042682495881,0.0023933308350705,0.0193930451147122,0.5981318551759027,-0.252769763859727
2019-03-28,AAPL,1,45.4780960083008,0.0013265562552582,18.2358151658787,-0.0001059290671124,0.0117410336183088,0.019035051688453,0.5862084397374053,-0.4587464935105526
2019-03-29,AAPL,1,45.7744979858398,0.0065174667269469,18.36152505335301,0.0169172792148515,0.0095132845174465,0.0189187088403915,0.9155816886632636,-0.3686937984273607
2019-04-01,AAPL,1,46.0853652954102,0.0067912773104921,18.52906868134099,0.0146972757301864,-0.0197343245961677,0.0115375238301206,0.8666700466230169,-0.1809021357088349
2019-04-02,AAPL,1,46.7552909851074,0.0145366253560741,18.327059947336338,0.0280837389624553,0.0155456140148808,0.0100007601326248,0.870967153954104,-0.2705515679077277
2019-04-03,AAPL,1,47.075798034668,0.0068549899446179,18.349047256964187,0.0284284941635133,0.0350215921683947,0.0077930667651334,0.6567188571599574,-0.1768139113701965
2019-04-04,AAPL,1,47.1577377319336,0.001740590721484,18.15224167818607,0.0232692619370471,0.0476470624127947,0.004476003188033,0.789475663158179,-0.1997917546316953
2019-04-05,AAPL,1,47.4734191894531,0.0066941603372487,18.121012469801354,0.0153592928033414,0.0452591362215533,0.0043607852538479,0.9145256463771324,-0.1680638522806586
2019-04-08,AAPL,0,48.2204666137695,0.0157361200661605,18.45534108400865,0.0243154365276725,0.0603009106838632,0.0049540000797554,0.9665836286556544,0.1253884652153196
2019-04-09,AAPL,1,48.075870513916,-0.0029986458034856,18.778864156579907,0.019469398366849,0.0502763029490378,0.0065941253510496,0.0745866009549421,0.445677962333918
2019-04-10,AAPL,0,48.3457679748535,0.0056139900963285,18.278900577833088,0.0183755204553333,0.0490481667000788,0.0066168200148365,0.9531211661467082,-0.0907446612335025
2019-04-11,AAPL,0,47.9433326721191,-0.0083241061129429,18.24159236679559,-0.0057472264602945,0.0254097806254722,0.0077534103368297,0.1992167909913764,-0.114151419210735
2019-04-12,AAPL,1,47.9240531921387,-0.0004021305759499,18.52542627954871,-0.0031578694291839,0.0180189225224822,0.0077334062806795,0.6768430871705927,0.1454621226589705
2019-04-15,AAPL,1,48.0108108520508,0.0018103155750259,18.06609505884881,-0.006928364918661,0.0180897804081794,0.0077321897319514,0.6630399478952967,-0.2696122268175325
2019-04-16,AAPL,1,48.0156288146973,0.0001003516199995,18.4481558330815,0.0015079498764225,0.0114213308099928,0.0075483223215985,0.2455526799681068,0.0264500566937742
2019-04-17,AAPL,1,48.9506378173828,0.0194730138033576,18.565881789291364,0.0214210726527717,0.0151423504351737,0.0087476112061183,0.9475891372330048,0.1350956554518894
2019-04-18,AAPL,1,49.1265563964844,0.003593795442623,18.38798399379798,0.023239464708727,0.0218547448301382,0.008446616249422,0.8220888550621371,0.0160667192985402
2019-04-22,AAPL,1,49.2880096435547,0.0032864759696824,18.16911201048149,0.0264993057524622,0.0194896411448319,0.0083777737580328,0.8423066405467752,-0.1724682947713588
2019-04-23,AAPL,0,49.998908996582,0.0144233731118064,18.3512449279514,0.0214148625215042,0.0428751238158773,0.0077348056602409,0.9298691212979696,-0.0215619433916582
2019-04-24,AAPL,0,49.9217948913574,-0.0015423157579272,18.06632312722144,0.0161875481044282,0.0416855746989781,0.0079032667547928,0.0769238955011633,-0.2161311348983362
2019-04-25,AAPL,0,49.4687461853027,-0.0090751686120391,18.12190807759453,0.0036669474595356,0.0303668133776087,0.0097030080105684,0.0606074608280442,-0.1766173809177946
2019-04-26,AAPL,1,49.2325897216797,-0.0047738518121803,18.127602820042384,-0.0153267199281226,0.0253450998565261,0.0102177631853801,0.7569459052550599,-0.1331644510551271
2019-04-29,AAPL,0,49.3072929382324,0.0015173529764533,18.302108908525227,-0.0123092920529462,0.0072860158059666,0.0074575882047472,0.3554501271565777,0.0801760161338855
2019-04-30,AAPL,1,48.3578224182129,-0.0192561883534938,19.04200749317167,-0.0224570835680459,-0.0156480330529846,0.0105316615706995,0.363636360118951,0.9595410112190572
2019-05-01,AAPL,0,50.7314910888672,0.0490855160955367,19.373531733874724,0.0304453081924198,0.0292866653726047,0.0222344093212367,0.2121723927003422,1.1443393622993363
2019-05-02,AAPL,1,50.4013519287109,-0.0065075784896208,18.66742519801221,0.0221885835803039,0.0080490342730561,0.0220590693119021,0.2256618326332338,0.0166957109090899
2019-05-03,AAPL,0,51.0279006958008,0.0124311897025324,18.24119038752563,0.0552150230110914,0.0221567715433823,0.022383614933712,0.9441016503414708,-0.3460846267727084
2019-05-06,AAPL,0,50.2398796081543,-0.0154429454651532,18.68129271250727,-0.0096904599127933,0.015588295283714,0.023090771486444,0.9325841018847948,-0.0439747284546521
2019-05-07,AAPL,1,48.8855743408203,-0.026956777721143,18.859289167236447,-0.0300741454323399,-0.0070484892795836,0.0256280048700638,0.3080424726250835,0.0531063127565372
2019-05-08,AAPL,0,48.8952026367188,0.0001969557692291,18.47287464217451,-0.0417947442477779,-0.0083575933083536,0.0256135382777712,0.3203328847592804,-0.2957277617942437
2019-05-09,AAPL,0,48.3698654174805,-0.0107441464787751,18.754538143436204,-0.0372217092329633,0.0002490393211556,0.024786728029467,0.8087662172118834,-0.0232269220760688
2019-05-10,AAPL,0,47.6997795104981,-0.01385337546836,18.920454324262668,-0.0242565387910773,-0.0597599540896285,0.0125166735093089,0.72532681664872,0.2732640542603184
2019-05-13,AAPL,1,44.9274940490723,-0.0581194607160742,19.25238218576018,-0.0811471959146125,-0.1086053780339261,0.0223505483797655,0.4328807829342768,0.5953792781044704
2019-05-14,AAPL,1,45.6387138366699,0.0158303907807715,18.79993055427324,-0.0564639069643468,-0.1056125528513931,0.0230974282263736,0.7575769358867867,-0.0445251713318579
2019-05-15,AAPL,0,46.1854248046875,0.0119791055018365,18.48063503291063,-0.0317476248601381,-0.0807019211648096,0.0253417920863623,0.8551479083281777,-0.2900466328271414
2019-05-16,AAPL,0,45.9822235107422,-0.0043996844200223,18.69926355086713,0.0234762584469516,-0.0593907480729698,0.0244934525423558,0.3415988460275898,-0.0967736643004579
2019-05-17,AAPL,0,45.7209587097168,-0.0056818653183304,18.694642124238356,0.0018020856885063,-0.0649193326917156,0.0242473284986526,0.5410642031490724,-0.123333541561283
2019-05-20,AAPL,1,44.2912712097168,-0.0312698495470559,18.855375804120275,-0.0410119340242262,-0.0843209748995854,0.025653624685358,0.6904158411049052,0.0152105364966861
2019-05-21,AAPL,0,45.1403770446777,0.0191709520131051,18.546953867708513,-0.0183080852074897,-0.0536564842036032,0.0282115091005394,0.5757598104221333,-0.2164191061617427
2019-05-22,AAPL,0,44.2162818908691,-0.0204715869540472,18.59458699954873,-0.0329100014809601,-0.0158302209650593,0.0190555515086255,0.0727833727814959,-0.0774017702314381
2019-05-23,AAPL,0,43.4615211486816,-0.017069746932823,18.79993055427324,-0.0187339409859422,-0.0477049527683877,0.017913251671499,0.6776589636535043,0.1329016005451226
2019-05-24,AAPL,0,43.2946128845215,-0.0038403686697735,18.3679000386543,-0.0408894271824392,-0.0625914329551128,0.0160468918642069,0.0994334302784241,-0.25519358795696
2019-05-28,AAPL,0,43.1155891418457,-0.0041350119737367,18.532157724841017,-0.0248933809436991,-0.0623422303235685,0.0160600650625233,0.1194003488836485,-0.1017459345244711
2019-05-29,AAPL,1,42.9099731445313,-0.0047689478772503,18.55104914834947,-0.0126904901064888,-0.0614813346988739,0.016095571106711,0.4119410004464558,-0.0657503883561115
2019-05-30,AAPL,0,43.132511138916,0.0051861601878691,18.25667366064396,-0.0037441550993392,-0.026162267172557,0.0133131014591845,0.6367212542918597,-0.2422216508099769
2019-05-31,AAPL,0,42.3511619567871,-0.0181150867755514,18.49925530673611,-0.0177297167978782,-0.0617898048376949,0.0095676120173097,0.0266672766508127,-0.0276303597001096
2019-06-03,AAPL,1,41.9229698181152,-0.0101105168993664,18.90053817092675,-0.0230017232378969,-0.0518657827995139,0.0082074196140758,0.3960785856726127,0.3771493859453887
2019-06-04,AAPL,1,43.4566841125488,0.0365841041578802,18.63475934043236,0.0075157454336183,-0.000111294681018,0.0175602295461384,0.964217972010648,0.0851268107055005
2019-06-05,AAPL,1,44.1582183837891,0.0161432995997437,18.59542030492243,0.0426684025540036,0.0199471814558331,0.0184138014253732,0.363634197923559,0.0125584891140164
2019-06-06,AAPL,1,44.8065376281738,0.0146817346377068,18.31648844566283,0.0687825271580018,0.0392189581537447,0.018576611028553,0.924698949787978,-0.2131806773216505
2019-06-07,AAPL,1,45.999153137207,0.0266169977008734,18.625559309353733,0.058505821982953,0.0719921213250491,0.0194097181132804,0.7121941368245187,0.0601183948290853
2019-06-10,AAPL,1,46.5870056152344,0.0127796369701405,18.4683617313078,0.0550019298862143,0.0800902703112411,0.0192985245890012,0.256001787542612,-0.1159196908474289
2019-06-11,AAPL,0,47.1264495849609,0.011579279728382,18.49515351598709,0.0517761933769318,0.1127545835234993,0.0144214782812884,0.5041643797550954,-0.0914289982747156
2019-06-12,AAPL,0,46.9764747619629,-0.0031823917209724,18.106145339903954,0.0212465134269042,0.1205426277234789,0.0124806297201446,0.3100784771974093,-0.3106764113550401
2019-06-13,AAPL,0,46.9668006896973,-0.0002059344025837,18.277945998674124,0.0081523821814102,0.0807727660043649,0.0101145944032141,0.1724106569578079,-0.1382637276880166
2019-06-14,AAPL,1,46.6257057189941,-0.0072624697806599,18.13361183014706,-0.0106255376837597,0.0558783262893332,0.0119169324640438,0.7416435836001843,-0.2043170166333645
2019-06-17,AAPL,1,46.9039039611816,0.0059666280198342,17.88754817670646,-0.0015448328370536,0.0468093819346799,0.0115343349289831,0.6164859954817503,-0.3467816733949717
2019-06-18,AAPL,0,48.0070037841797,0.0235182944240857,18.48087234026208,0.0221476251140644,0.0436497307022947,0.010665390297108,0.6377950338882707,0.2142500614125404
2019-06-19,AAPL,1,47.8666915893555,-0.0029227442615454,18.25222423362261,0.0266159160751502,0.0274687320470887,0.010694890619329,0.2178972582331794,-0.0006562296195424
2019-06-20,AAPL,0,48.251335144043,0.0080357246744213,18.27050881671432,0.0287274846881946,0.023869516354168,0.0103506537812372,0.5542662390567523,0.0564751703992207
2019-06-21,AAPL,0,48.0868453979492,-0.0034090195764066,19.06884311603411,0.0016631242834572,0.0236367382101938,0.0103750763623192,0.2333340832779014,0.9442993695342684
2019-06-24,AAPL,0,48.038459777832,-0.0010062132318469,18.104346778292697,0.0035884700357002,0.022817374664606,0.0104255738004847,0.2060314180040705,-0.2437014055910552
2019-06-25,AAPL,1,47.3103065490723,-0.0151577138844013,18.249669396917383,-0.0195026436504083,0.0146829054814565,0.0120551952579464,0.0705324808743868,-0.1372188060106606
2019-06-26,AAPL,0,48.3335876464844,0.0216291369059449,18.462494256356266,0.0051311797747024,0.0304811234153565,0.0141533488917861,0.6730761898988966,0.000682760436089
2019-06-27,AAPL,0,48.3190727233887,-0.0003003071735925,18.241539735846818,0.0058414226195941,0.0065004877332468,0.0113774267660995,0.0849990827158422,-0.172039432541751
2019-06-28,AAPL,1,47.8788032531738,-0.0091117119058824,18.639353524246665,0.012016339473764,0.0002530290566602,0.0119570763248778,0.3551004841587262,0.1665448023950746
2019-07-01,AAPL,1,48.7569236755371,0.0183404839448466,18.506968535050188,0.0087586303782993,0.0104782288403997,0.0136165282016322,0.2343766738524953,-0.0085806152203932
2019-07-02,AAPL,0,49.0423812866211,0.0058547092302958,18.03119922990755,0.0149694214409517,0.0198710454130279,0.0135017391545421,0.7740066543946981,-0.2662241801175687
2019-07-02,AAPL,0,49.0423812866211,0.0058547092302958,18.03119922990755,0.0243025713757825,0.0208982867775533,0.0134585998565663,0.7740066543946981,-0.2603401103752072
2019-07-02,AAPL,1,49.0423812866211,0.0,18.03119922990755,0.0149694214409517,0.0198710454130279,0.0135017391545421,0.7740066543946981,-0.2662241801175687
2019-07-02,AAPL,1,49.0423812866211,0.0,18.03119922990755,0.0243025713757825,0.0208982867775533,0.0134585998565663,0.7740066543946981,-0.2603401103752072
2019-07-03,AAPL,0,49.4487991333008,0.0082870740779175,17.632079395222267,0.0141903017173095,0.0452014104370759,0.0108384042076713,0.9828578171851566,-0.471756710803171
2019-07-05,AAPL,0,49.4052429199219,-0.0008808346035155,18.05051522431088,0.0073989399327922,0.0221720614094627,0.0086878970800866,0.6100903509312778,-0.147450078018527
2019-07-05,AAPL,0,49.4052429199219,-0.0008808346035155,18.05051522431088,0.0073989399327922,0.0224791192238142,0.0086686251216419,0.6100903509312778,-0.1250190042497123
2019-07-05,AAPL,0,49.4052429199219,-0.0008808346035155,18.05051522431088,-0.0008808346035155,0.0318813245743965,0.0070408104911147,0.6100903509312778,-0.0275454430612986
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,0.0073989399327922,0.0221720614094627,0.0086878970800866,0.6100903509312778,-0.147450078018527
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,0.0073989399327922,0.0224791192238142,0.0086686251216419,0.6100903509312778,-0.1250190042497123
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,-0.0008808346035155,0.0318813245743965,0.0070408104911147,0.6100903509312778,-0.0275454430612986
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,0.0073989399327922,0.0221720614094627,0.0086878970800866,0.6100903509312778,-0.147450078018527
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,0.0073989399327922,0.0224791192238142,0.0086686251216419,0.6100903509312778,-0.1250190042497123
2019-07-05,AAPL,0,49.4052429199219,0.0,18.05051522431088,-0.0008808346035155,0.0318813245743965,0.0070408104911147,0.6100903509312778,-0.0275454430612986
2019-07-08,AAPL,1,48.3868064880371,-0.0206139343052219,18.434133853698484,-0.0206139343052219,-0.0075910693210059,0.0093179003629971,0.5384634938211158,0.4494878133491324
